Nome Cliente;cidade;estado;codigo;contrato;telefone
Maria Helena Nogueira;Macapá;Maranhão;1cc544ae-14b0-40d2-a197-6fb66245f1b1;478;(29) 3785-2939
Dr. Frederico Melo;Teresina;Sergipe;c49be7a9-431f-47db-9b0c-3fc0045d1fc9;182;(47) 9167-2418
Eduarda Barros;Aracaju;Paraíba;6e4de015-d621-4efd-8f32-9aeb32843445;433;(46) 10609-6910
Vitória Carvalho Filho;Maceió;Mato Grosso do Sul;e6667daa-e36c-4954-be98-6a5370e7d6b1;517;(93) 1525-9201
Dra. Morgana Costa;São Paulo;Paraná;672052fd-4611-478e-b6f3-aa71c8ee49de;891;(61) 30658-9249
Isabelly Xavier;Natal;Minas Gerais;ea3e58c4-09ce-4e75-bf4a-b0fec66a7b42;849;(45) 15326-5834
Isis Barros Jr.;Belém;Mato Grosso do Sul;4791f68f-ea62-4244-a5e5-0e246667a85f;564;(85) 3866-1565
Pedro Henrique Oliveira Jr.;Recife;Piauí;11d89b05-6412-42a6-beb0-edc016a4a75e;991;(72) 35444-2140
Cecília Costa;Belo Horizonte;Sergipe;602e4a24-4ba2-414d-9ccd-d927f06b5e68;635;(97) 10867-7358
Dr. Gabriel Braga;Brasília;Tocantins;2a67fee2-9e5b-4002-8e79-e952b22147bc;519;(34) 4605-3235
Isabella Pereira;Natal;Alagoas;4073edb1-2d60-44e6-8535-0ced299eccce;799;(41) 9766-5542
Margarida Martins;Manaus;Ceará;e5002937-837f-46c7-9c0c-f5ea57c05bbf;732;(92) 1471-5274
Sra. Luiza Melo;São Luís;Rio Grande do Sul;9902254c-fe0a-4c6d-a4c9-322107c89bf6;726;(14) 3823-7759
Felipe Costa;Aracaju;Roraima;9e1bd293-0d94-44bb-b051-1956c8281f96;504;(47) 7752-3572
Lívia Pereira Filho;Florianópolis;Tocantins;107270f2-67cf-4171-aa2e-8bda7de3a48b;893;(37) 9762-9566
Antonella Carvalho Filho;Salvador;Goiás;be085aa9-3df3-4592-a4e7-607d388fd73f;896;(61) 2326-1681
Sr. Heloísa Melo;Porto Alegre;Roraima;4d1622d4-a12f-4e5b-a529-2e091bad7adf;694;(16) 6707-0236
Sarah Nogueira;Porto Alegre;Mato Grosso;8872c20c-eabc-413c-872d-fd39047ec3e9;791;(82) 9766-7252
Sr. Heitor Reis;Maceió;Tocantins;58cda3e5-fdf6-4b44-912d-b6731bcd3838;788;(16) 7134-2289
Maria Santos;Porto Alegre;Acre;ca14ae56-e47d-49c1-a04f-038e113190fe;832;(15) 2826-9585
Manuela Martins;Macapá;Acre;90a1c100-e81e-40dd-adda-24c8b61d8df7;891;(43) 5857-1627
Sophia Batista;Boa Vista;Mato Grosso;a343d4b3-a8f6-4be3-bd78-ad79ab2faad5;780;(64) 5483-3396
Isabelly Moreira;Aracaju;Espírito Santo;459436b2-4b93-4d08-b319-460ab00ea9ee;618;(42) 9711-6822
Júlio César Pereira;Salvador;Acre;669fd645-3766-49c4-8fb0-b357e0c940b9;263;(62) 74884-0186
Srta. Suélen Reis;Campo Grande;Minas Gerais;625fba62-a0e0-41d5-b376-4e45b08e069d;563;(13) 3530-8641
Natália Moreira;Porto Velho;Acre;add3f11f-20d7-4752-8e24-edb984a429f4;429;(74) 58365-6919
Sr. Ana Luiza Macedo;Porto Velho;Paraná;7875834c-39f9-489b-b6d5-1a0df4ebc033;570;(35) 7690-9690
Daniel Braga;Belém;Espírito Santo;f5d8a3b2-b683-423e-b3e7-b6030937739b;102;(20) 3016-4599
Isabela Franco;Vitória;Distrito Federal;8a4bd699-ebb2-4275-be2e-88cbd0b0fb53;808;(68) 60417-1057
Murilo Franco;Belo Horizonte;Pará;59a547be-affc-40d7-9d10-b2b1f9c058d4;861;(88) 2507-2583
João Moreira;Macapá;Rio de Janeiro;2531a705-1958-40d2-ae9f-379ce57c293a;465;(21) 4169-0325
Larissa Santos;Salvador;Piauí;8bef7bb2-40b9-4599-85d3-6f819f1a7cd2;302;(68) 9970-7331
Isabella Silva;Recife;Amapá;c1b8d12a-2912-49de-96b7-540b8fec1796;638;(52) 49349-4413
Marcelo Moreira;Boa Vista;Rondônia;f006d469-2963-47d7-8d41-3c65e8b18131;895;(30) 6043-8327
Antônio Braga;Natal;Alagoas;aae237bc-2946-4879-9abb-7b56c0cabbcd;161;(12) 45742-1557
Ofélia Macedo;Belém;Ceará;a47d59b3-423e-4171-a592-4f01b09c6b28;835;(73) 85292-8415
Heloísa Xavier Filho;Maceió;Bahia;8fe43168-47eb-4356-bf37-f85fccde4ba3;419;(98) 5040-3955
Júlia Franco;João Pessoa;Amapá;1b07081f-0127-4373-a13a-939e77688a73;607;(33) 6247-3811
César Melo;Porto Alegre;Amazonas;1cc23aee-9c37-419b-89d3-6ab6b82543b5;741;(34) 8129-7630
Natália Macedo;Florianópolis;Tocantins;5885e1f3-0e78-46fe-91d3-5dcd09a0ec62;440;(68) 72413-7157
Marcelo Nogueira;Maceió;Paraíba;b121b0dd-9045-4055-b515-74083ce67130;585;(88) 7513-6506
Mariana Carvalho;João Pessoa;Rio Grande do Norte;a44ab47c-d054-46ac-b318-d035c024dae4;807;(13) 39966-9641
Dr. Washington Batista;Goiânia;Goiás;3a680057-9c47-4359-8bbe-8d2327ef863e;364;(97) 6451-0846
Luiza Albuquerque;São Paulo;Pará;c9ceda01-738b-497d-9305-2421decee9ca;928;(24) 7889-0088
César Martins;Cuiabá;São Paulo;b10510ca-e9f5-4313-9c51-21b927e65c08;483;(94) 9376-0965
Gúbio Albuquerque;Macapá;Piauí;251edf62-40a1-4de3-874c-4a74d7286f0d;762;(74) 3047-0428
Pedro Henrique Silva;Fortaleza;Amazonas;bd74a91f-3bb5-4715-b8cc-bc903bbda11f;280;(43) 3643-4156
Marcelo Reis;Porto Velho;Minas Gerais;82fb6f8c-6938-4aa1-8784-9d10eff076c1;342;(21) 4640-3133
Noah Santos Filho;Vitória;Paraíba;e08c16b1-9a88-4d55-a76a-f9fee61f7a8c;518;(60) 9641-8527
Kléber Franco;Cuiabá;Goiás;32f11b1b-2d20-4615-850d-f9b589a39640;125;(69) 9934-2561
Cauã Batista Neto;Vitória;Paraíba;454d6e5d-750a-4412-bb22-204039264ef3;202;(63) 7366-1715
Dra. Sara Moreira;Recife;Amapá;a335af6e-00e1-4c5f-a059-7aebd1cc44a7;297;(33) 96065-8581
Benjamin Reis;Natal;Rio Grande do Sul;e130c2e4-81b9-4e14-8225-5df55bb8c14d;781;(69) 3890-1441
Feliciano Braga;Salvador;Rio de Janeiro;fa8cba1b-6a6c-4c7c-9983-748850f13868;458;(24) 2263-4032
Ana Luiza Moraes;Salvador;Espírito Santo;0f7f79aa-fb32-408b-98e9-58c9b580b721;238;(36) 50855-2540
Sr. Yasmin Xavier;Rio de Janeiro;Amazonas;01f67801-2f4e-40ec-9fd5-409f403aa9b0;227;(82) 9169-7856
Isabel Saraiva;Belo Horizonte;Rondônia;b4c7c3f4-a6ae-4316-9a7b-f0c0bc04bec0;805;(51) 3448-8814
Sra. Danilo Santos;Macapá;Espírito Santo;3b2d190d-7eba-4584-82ba-64dcfd789ab3;654;(82) 71132-3977
Manuela Albuquerque Jr.;Florianópolis;Rio Grande do Sul;b8509b0a-978e-480c-8a0f-d0948679ebdb;317;(96) 79033-7798
Alice Reis Jr.;Brasília;Santa Catarina;77c33b1f-df34-451b-ad76-9d5111133674;436;(70) 58829-4372
Sra. Maria Eduarda Barros;Porto Velho;Acre;2b07e15a-a2ab-4c2b-8964-05188ca4c7ef;645;(66) 72082-5421
Morgana Oliveira;São Luís;Mato Grosso;5c4d4d38-8769-4d1a-975a-0b04347ed191;651;(16) 24805-6626
Sr. Clara Moreira;Manaus;Rondônia;074eff18-d0f5-4604-a1d3-84b159c614df;586;(82) 2421-4013
Paulo Braga;Curitiba;Paraíba;91580cab-53ba-4a50-a290-3a8cb9979be9;799;(84) 36981-4044
Dra. Antônio Barros;Porto Alegre;Mato Grosso;e5db737c-cc5f-413d-9c8a-e18e628cfe95;452;(94) 4018-0241
Dalila Moraes;Belém;Alagoas;b5ee2130-1ba4-4f97-b8dd-a4545ca9f701;288;(57) 5370-0667
Karla Pereira;Porto Velho;São Paulo;0a9502fb-52af-4708-8769-4c6ee45b5191;782;(44) 6273-1536
Isabela Nogueira;São Paulo;Minas Gerais;3715d271-f03f-4d96-b58c-7dff8bec8b6b;375;(86) 5992-4076
Félix Santos;Macapá;Minas Gerais;d67a52ae-4e00-462e-bb4e-da697f58db70;875;(37) 8242-1125
Sr. Maria Alice Silva;São Paulo;Piauí;16414d35-7b90-4b8f-a02e-2a9ce026ed95;164;(78) 81923-3062
Théo Batista;Macapá;Piauí;57d5c06d-7fb9-464c-864b-c1dcd272ff95;225;(33) 7145-9334
Elísio Saraiva;Teresina;Goiás;c9e301f8-b293-4a78-a44d-6caf35c6c841;549;(56) 6274-0094
Isabela Oliveira;São Luís;Minas Gerais;4f3c601a-5add-4014-8b85-fa7f80de9223;865;(91) 9216-7835
João Carvalho;Manaus;Rondônia;7b711147-173f-424d-a824-cdd5d5e4e9d8;686;(76) 5925-0152
Isabella Carvalho;Rio de Janeiro;Santa Catarina;4d5fe576-109d-42ca-8cee-24247ccb95ac;275;(20) 5085-6881
Kléber Oliveira;Boa Vista;Espírito Santo;12c2687c-4fbe-4285-b93c-2c8db6b28151;679;(39) 8739-8380
Dr. Luiza Macedo;Curitiba;Santa Catarina;80bef6bf-7385-46ba-a457-4dad84d8ea1e;186;(30) 55938-2169
Sr. Elisa Carvalho;Belo Horizonte;Sergipe;d495e9e0-f3d4-4a69-ab61-5c88fad8ecd6;296;(17) 4492-6212
Maria Silva;Boa Vista;Distrito Federal;61f4ee71-f689-40ad-be1f-cf6d7872d8ad;843;(26) 2566-9046
Natália Xavier;Macapá;Mato Grosso do Sul;8a8bb9ae-ec60-4402-8e24-86474b92e070;471;(92) 58173-5097
Marcos Pereira;Campo Grande;Pará;7a07481d-838e-4376-955a-833dd7658a81;250;(23) 2094-0933
Alícia Pereira;Aracaju;Paraíba;3c102484-1059-47f8-9aea-b4023d5ca822;282;(12) 23810-5593
Sra. Rebeca Saraiva;São Luís;Sergipe;51306da0-e4dc-4ba0-8da5-ed173a02a524;715;(67) 6454-8889
Sr. Eloá Braga;Macapá;Rio Grande do Norte;726ead54-9e4e-4b0b-98fd-48f2587c8b5a;291;(79) 24119-7340
Joaquim Carvalho;Porto Velho;Piauí;8e7fa1f5-e155-4f71-bfc1-1eabff9241da;505;(36) 5612-8920
Dra. Marcela Souza;Recife;Ceará;0dfed622-3b6b-414a-99f9-d087dcba52f6;992;(56) 2334-0606
Caio Martins;Curitiba;Amazonas;da1e98c3-e180-4411-b777-9605ec12bd07;992;(47) 48620-9218
Sr. Yago Silva;Rio Branco;Espírito Santo;821f1a4b-c55b-4af6-a94e-012e0ee20e15;626;(35) 7888-5843
Srta. Tertuliano Nogueira;Curitiba;Rio Grande do Sul;2f9cced7-2c37-4c55-9ac1-16118b056abb;771;(32) 7056-4909
João Miguel Pereira;Brasília;Mato Grosso do Sul;4d53c7c2-5c56-42cb-855c-b1428a85d47a;696;(45) 7160-2928
Maitê Carvalho;Rio Branco;Roraima;0de219f7-d8a9-41e6-bbcd-02e8b12fbc95;709;(45) 80523-9922
Marcos Xavier;Salvador;Rio Grande do Sul;d26ad582-47d9-41b1-ae0a-233f8b68111e;778;(33) 2037-6668
Felícia Batista Jr.;Maceió;Rio Grande do Sul;c5148c7b-4d57-468f-91c9-aff6884f8ac8;812;(48) 6278-5678
Dalila Barros;Vitória;Pará;acf535b6-5da4-41f9-935d-95c825feed6f;338;(33) 98414-4594
Dra. Roberto Macedo;Porto Velho;Rondônia;3d222c89-f57e-4eae-81da-1cd3240e8de7;350;(12) 23689-0390
Liz Saraiva;Rio de Janeiro;Rio Grande do Norte;1cae02c5-2861-4f1d-95e8-d777ead8efb8;261;(60) 98720-2556
Manuela Albuquerque;Porto Alegre;Pará;d174b7f0-5a10-4190-9a69-0074c59a9173;477;(34) 59347-6789
João Miguel Albuquerque;Belo Horizonte;Rio Grande do Sul;219d41c0-96c1-45b8-8cda-52a166c5f691;210;(24) 4640-4254
Ricardo Nogueira;Aracaju;Sergipe;ce1531be-1aff-4c62-9373-744d5fb6a3d8;402;(75) 2571-8782
Hugo Moraes;Recife;Goiás;d95bdaaf-04ba-46f8-b8cc-82d0f5dc7c90;977;(51) 45603-0566
Srta. Maria Cecília Carvalho;Salvador;Minas Gerais;1897773e-d885-42da-afb8-fc31d617dd9c;194;(89) 5425-5143
Gael Santos Filho;Belém;Acre;a0786613-f533-4f0b-abfe-3dc1ee45f059;948;(42) 2428-7866
Heloísa Franco;Maceió;Espírito Santo;fddcf990-7dfc-423d-892d-a45d9e07f1d7;516;(49) 3653-3024
Yango Martins;Natal;Goiás;504de1e4-4c66-4580-adfd-70f34703d752;541;(29) 4452-2718
Norberto Oliveira;Maceió;Alagoas;bc903aa3-a09f-4e2a-8a74-52f3be660d66;336;(13) 13305-4849
Maria Luiza Albuquerque;Belém;Mato Grosso do Sul;3149d51f-5640-42ae-b08b-f47aae3e8b97;221;(31) 16790-3140
Hugo Carvalho Jr.;Fortaleza;Amapá;30c62390-130c-4928-99f3-4243daf9853f;989;(44) 7445-9750
Dra. Isis Carvalho;Recife;Minas Gerais;8dd65605-44db-415f-a64d-1ab9d77fb7c1;702;(23) 83210-2816
Alessandro Batista;Palmas;Alagoas;d6014f61-7042-40a8-918e-6e8954366dc6;866;(46) 9811-0049
Talita Oliveira Neto;Boa Vista;Pará;19f9290a-4f5a-4543-bce7-0366a007fe3f;306;(55) 5294-3657
Alícia Macedo;Rio Branco;Rondônia;979dccc4-fd0d-47d8-967e-fb97bede953f;664;(78) 2710-6880
Isabel Xavier;Palmas;Minas Gerais;c1c4c264-9ffc-433f-ac61-61ad993169f2;470;(23) 33414-4017
Davi Franco;Palmas;Paraíba;dfd9e727-e372-4c55-b539-386c99d808a1;687;(58) 7755-3943
Maria Eduarda Macedo;Palmas;Paraná;7de54ed9-6557-4d46-ab41-cd4e2abe9a0f;778;(88) 21452-4596
Sra. Matheus Melo;Macapá;Alagoas;737b64e7-5853-44fc-829f-c70b249a9750;926;(52) 1768-7821
Arthur Batista;Rio de Janeiro;Ceará;00f20668-8fda-4ea9-831c-eddd473dc174;401;(36) 7038-4151
Dra. Nicolas Souza;Macapá;Rio de Janeiro;452f0009-17ee-4a42-831b-ec19f127e7d4;665;(47) 22260-9004
Dra. Morgana Braga;Palmas;Pará;8fdbf5fe-111b-461d-b11c-425da7321c4c;883;(55) 70116-8437
Davi Braga Neto;Salvador;Bahia;8afd3fe1-bde2-43b6-988c-24806931bb6b;480;(42) 2434-0104
Fábio Barros;Macapá;Paraíba;dfa9b937-16ac-4d28-85e6-ee41a0a6d6e1;939;(38) 88350-5025
Fábio Nogueira;Goiânia;Rio Grande do Sul;a5265e2b-1543-4881-b24b-9a2c2d6d2af5;715;(11) 55209-9313
Sara Braga;Rio Branco;Amazonas;9e706684-71bc-491d-9ba6-3bc4853d8c89;430;(71) 6508-4698
Maria Eduarda Braga;Maceió;Acre;d774497c-50c1-4295-bfba-08fbf5791977;454;(39) 59460-7450
Alexandre Oliveira;Belo Horizonte;Paraná;a4f8f2f5-f797-4b54-b8f8-619b6980d4ca;370;(73) 4429-4499
Heloísa Macedo;São Paulo;Paraíba;752ac770-d016-4e9f-b03b-61346e030e46;536;(40) 4630-5694
Márcia Albuquerque;Goiânia;São Paulo;a5c6e7b5-7c11-421d-9999-7b560021d8dc;952;(49) 58081-0741
Sr. Guilherme Macedo;Fortaleza;Paraná;f5a1f093-e9dc-446b-8902-aa6ec8dd70aa;742;(98) 3661-9134
Meire Nogueira;Boa Vista;Rio Grande do Norte;a69c687f-9eb6-46f4-9294-6c153e90c281;250;(10) 30972-4185
Yuri Costa;Teresina;Distrito Federal;39c8da6a-0c9a-4995-9674-b2de935ce801;160;(38) 22317-1158
Feliciano Braga;Natal;Espírito Santo;4664762a-375a-4a27-bd28-d39c9e3dc880;952;(99) 3350-5897
Rafaela Albuquerque;Goiânia;Pernambuco;733c920a-28ea-4779-8efc-ea0dba1b4817;833;(25) 1372-4695
Feliciano Braga;Curitiba;Goiás;5038ae49-9d60-441c-9b79-4efa1f7af498;289;(30) 92537-4773
Marcela Oliveira;Aracaju;Ceará;05103431-cf8a-439d-9380-94368f45efdc;647;(78) 5173-7406
Janaína Carvalho;Vitória;Distrito Federal;ea8513ce-0f09-482c-b582-3180e9afad5a;100;(13) 4799-1060
Helena Saraiva;Boa Vista;Espírito Santo;86deb68c-0d2a-46d3-a84c-d316e4347c54;127;(46) 62178-9690
Sra. Alice Moraes;João Pessoa;Paraíba;e7d35b96-1e4a-4ee4-9f7f-17aa5bd79015;324;(75) 3320-6393
Caio Carvalho;Belo Horizonte;Pernambuco;80bd5e23-188d-4929-b825-fca63e117c9f;243;(27) 8564-8748
Antonella Costa;Maceió;Acre;f53a3a59-c5b5-422b-bdbc-1cb0819e4340;240;(79) 4705-8482
Morgana Pereira;Rio de Janeiro;Piauí;eb67d349-740b-49dd-99b5-1dda13cf3662;483;(32) 7604-8773
Isabela Silva;Florianópolis;Alagoas;bb699c71-d22c-401a-8f2e-cf3d79ac3ac1;952;(93) 8350-4852
Roberto Moreira;Macapá;Rio Grande do Norte;8884e2c9-0e7a-4a9b-9078-f914bbb3758e;151;(39) 3495-6357
Marcelo Macedo;Rio Branco;Mato Grosso;b7e17d09-7938-40e3-a06c-5897b49ab806;485;(66) 3487-4215
Lorenzo Macedo;Belo Horizonte;Goiás;5cf274b6-c9e4-4a4b-b6df-86e723ff791b;899;(12) 94994-7937
Maria Eduarda Carvalho;Florianópolis;Bahia;ae008fe1-7cd8-4282-8e14-533b5b2f1ab3;830;(33) 1427-7858
Maitê Oliveira;Cuiabá;Ceará;dbfab491-92ed-4fe4-85bf-82bf7685b751;946;(75) 5903-6202
Dalila Batista;Porto Alegre;Pará;8ba6e364-8e93-489b-974a-f4a0c7e1f1e9;411;(53) 1019-1981
Felipe Santos Jr.;João Pessoa;Alagoas;89f4bc60-ef02-429a-ac03-1a21c7f26adb;938;(28) 54605-5624
Lorenzo Albuquerque;Florianópolis;Pernambuco;c90c21db-3cd8-4945-8bdb-1ac9a11b4863;192;(36) 7166-8861
Isabela Pereira;Belém;Minas Gerais;d2ad8e61-5cbf-4e34-a92d-0a5a9f4ef50e;638;(41) 7973-0052
João Pedro Costa;Palmas;Amazonas;ece26124-91dd-4755-8b2f-dbb158d0b008;156;(97) 5931-2236
Yuri Barros;Palmas;Ceará;f45751cc-dade-41c8-9df3-6ffa25915d16;954;(51) 5926-2690
Srta. Célia Oliveira;Rio de Janeiro;Rio Grande do Norte;06437e0c-1503-4410-8eaf-bcf1f53b2193;445;(23) 8034-4920
Bernardo Moreira;Florianópolis;Piauí;a640bd2d-0eaa-4d6c-ad61-457ad55250e9;153;(63) 3930-3863
Ígor Saraiva Filho;Natal;Sergipe;d124bb4b-39fc-4a53-89ad-4eb3e0040ef8;653;(83) 3990-6349
Srta. Clara Costa;Teresina;Distrito Federal;56ea2f88-4f0e-455f-b094-90268ffa7646;623;(41) 3849-3213
Cauã Saraiva;Curitiba;Roraima;870d10ef-eb57-473e-a0f9-2a4f375189df;677;(37) 33119-9786
Clara Costa;São Paulo;Paraná;bd59257b-0c6e-4055-8c5d-5edbd88a06be;706;(86) 7271-8734
Suélen Santos;Campo Grande;Espírito Santo;964aff1d-fe5f-4d49-b477-d29073e9b2f9;857;(72) 2240-3346
Elísio Souza Jr.;Aracaju;Piauí;ca986c10-dc0f-4b59-803e-c26524f86d64;235;(64) 43811-8876
Matheus Souza;João Pessoa;Pernambuco;29323bed-457e-4c54-82f4-ef81c7e3f58f;817;(90) 36097-8204
Srta. Daniel Nogueira;João Pessoa;Paraná;9fac72e7-0f0e-4e89-9f32-34cb6842a0fb;494;(29) 6517-6702
Davi Santos Filho;Macapá;Roraima;fc38f48f-24e1-441b-8148-ad1e5eea4322;311;(37) 39466-3302
Janaína Oliveira;Macapá;São Paulo;3be5d544-27ce-4a18-b8a2-079be52a91f0;258;(79) 9690-9851
Janaína Moraes;Campo Grande;Maranhão;03539141-0cbf-49e7-b12a-7bfed3c79ac9;987;(65) 3016-2409
Ígor Santos;Palmas;Piauí;7475d2d7-d33f-456a-8f38-c6c1636bf990;572;(62) 8505-4171
Henrique Oliveira;Porto Alegre;Rio Grande do Sul;9db513b1-4f20-47fc-a1ba-af8c9e580ed9;951;(28) 9712-4770
Dr. Feliciano Santos;Salvador;Rio Grande do Sul;18cdf1bc-7fcf-45dc-9be4-cd892be645ce;651;(88) 4146-8204
Marina Barros;Fortaleza;Acre;dcd60d11-4ee5-490d-9378-d735eb53a87a;835;(12) 58436-7742
Sr. Maria Alice Braga;Porto Alegre;Roraima;8419758e-8cb3-485c-b3d8-a185162c98ff;512;(69) 8780-4569
Eduardo Batista;Vitória;Minas Gerais;32e691de-e545-464d-800a-c2fbaaa64a14;143;(41) 83736-8556
Leonardo Moreira;Campo Grande;Amapá;fc96479b-d3ee-4854-acec-b57dc6ce3476;244;(12) 9244-7311
Dra. Yuri Reis;Recife;Paraíba;97ca20a2-f4e9-449d-a2a2-da97bb77cf78;349;(44) 5446-0951
Washington Moraes;São Paulo;Rio Grande do Norte;7581c4d0-06fe-4503-9d17-ae3c7b2cf8d2;124;(84) 9164-0182
Elisa Barros Neto;Belém;Piauí;9d867024-adf5-42a4-aba9-9e3b5a4c469d;195;(75) 1763-9829
Maria Júlia Melo Neto;Curitiba;Espírito Santo;2fefb903-25f2-4afc-8221-b0b9abf9e795;515;(20) 25698-9395
Fabiano Nogueira;Curitiba;Maranhão;a3d784f8-b614-47c8-bf2b-cbf403ef7618;368;(34) 6232-2747
Maria Alice Saraiva;João Pessoa;Mato Grosso do Sul;c066075f-8d07-4b36-a82d-8078f892a469;756;(76) 3353-5080
Isabel Silva;Fortaleza;Amazonas;45a932d5-1f2b-4535-b7e0-ec6a7fb01ea4;686;(65) 82787-3241
Dr. Félix Batista;Fortaleza;Mato Grosso do Sul;cc5f42ab-293d-4809-b985-a642b3446c8c;686;(24) 3924-2936
Deneval Batista;Curitiba;Alagoas;d1eb9346-2590-4298-b694-04000ed77519;246;(22) 2356-0462
Srta. Vicente Nogueira;Macapá;Mato Grosso;d16691e7-3a08-46d4-8d91-bc3f727c878c;139;(27) 76961-0540
Marcos Batista;Florianópolis;Pernambuco;1d315c7d-85e1-43b6-a9bf-e9480ffe105b;299;(23) 2420-3764
Norberto Carvalho;João Pessoa;Acre;72f6d054-bb4d-4034-86a7-e02988b60578;474;(47) 4847-2833
Yago Batista;Natal;Roraima;ece7eb03-8524-4bba-984b-1ff47275a0bd;977;(90) 6826-2751
Kléber Costa;Manaus;Alagoas;8e4bdc0d-1ad6-4a4f-98fa-a9aa76810724;108;(64) 28983-0922
Eloá Moreira Jr.;Belo Horizonte;Sergipe;b46b6115-2df3-4750-9be1-738da1d97a49;522;(22) 1584-2173
Murilo Franco;Fortaleza;Piauí;b5824d4b-c7c5-46ba-a301-9d936cf8acef;426;(97) 75238-6215
Eduarda Silva;Florianópolis;Rio Grande do Sul;d1e961b3-d88d-4a2d-9576-231d26330bd5;923;(28) 11323-5368
Maria Júlia Reis Filho;Natal;Rio Grande do Norte;68cc54a2-3c68-4746-9487-d67031180ae1;167;(34) 4926-0355
Bryan Xavier;Boa Vista;Bahia;243470a9-b6d7-46b3-b1ae-a2feb4525989;486;(30) 3593-4247
Vitória Batista Jr.;Manaus;Paraná;894e0532-dd8c-4a88-89aa-dcf4575526a2;384;(71) 7872-2538
Larissa Franco;Recife;Rondônia;a4d39a17-ed15-4e9e-9208-3c0dcddf7cc8;926;(86) 3619-5738
Norberto Melo Jr.;Rio de Janeiro;Pará;4898edd7-d5bd-4a63-998f-3d33acd11afa;252;(39) 4329-3310
Antônio Carvalho;João Pessoa;Goiás;c6ca22bb-e039-4e6f-b317-134a6484dd52;944;(14) 4747-1000
Maria Cecília Oliveira Filho;Florianópolis;Rio de Janeiro;a6b02881-4b27-4fee-95f0-daa73bd4f7c0;475;(24) 3767-3909
Roberto Costa;Brasília;Acre;85426301-da86-42a5-8930-e1668fee25b2;187;(24) 3217-5840
Leonardo Pereira;Brasília;Amazonas;2da5c64e-9e8b-4660-b000-bfa38debf5e3;599;(28) 4492-5287
Daniel Moraes;Salvador;Amazonas;6f65712a-3d50-4dac-b37b-1c7c963541db;228;(46) 3775-8959
Kléber Carvalho;Recife;Rio Grande do Norte;8d304b90-08f0-4cad-8c63-5eeb28feb9e0;810;(97) 6563-8321
Lara Franco;Rio Branco;Rio Grande do Sul;c539a4e2-1c98-4c26-b051-919378dd437e;493;(85) 3392-6689
Sophia Carvalho;Natal;São Paulo;4841594b-7416-4dc9-b60a-c4a430a99114;165;(91) 3940-3090
Anthony Santos;São Paulo;Tocantins;cdf49154-c4e6-46f3-806d-7b686a329c35;295;(42) 4950-3642
Dra. Isabel Xavier;São Paulo;Rio de Janeiro;f4483b7c-2e42-44d9-bb2f-ecdb100eae72;129;(15) 3906-3115
Alice Melo;Teresina;Ceará;2d5812d7-cb5f-41e4-845a-0004ddfcb1c6;502;(63) 3070-1344
Antônio Reis;Curitiba;Tocantins;4b30932a-d34f-4c30-9875-577ead4ea9e7;180;(20) 65153-5592
Caio Barros;Vitória;Sergipe;a1b2cd39-0dcf-4405-9206-ad37f5a155a1;644;(76) 3241-2996
Natália Xavier Filho;Brasília;Maranhão;043a7c21-8600-403d-bec0-98083390ebb4;369;(10) 8412-6035
Srta. Suélen Braga;Porto Velho;Ceará;306583f7-01ab-4ca2-8fc5-513719baf361;903;(81) 6123-6665
Benício Souza;Teresina;Roraima;5427a235-f263-418a-b27b-6b31fe46c4e1;484;(43) 6599-6408
Enzo Albuquerque;Aracaju;Rio Grande do Sul;c77586ef-1f1a-43c2-8672-46a2e2bbb0f8;481;(92) 4233-2881
Bruna Santos;Teresina;Goiás;135eebb4-5922-441d-86fd-5623612f24db;236;(52) 5915-0553
Miguel Martins Jr.;Belo Horizonte;Alagoas;e515a677-2e44-458f-88f2-51bbff7908e4;580;(62) 6143-8179
Isabel Melo;Maceió;Amazonas;e402dd18-3203-4ec1-9beb-715862879cf8;440;(74) 35875-8882
Natália Santos;São Luís;Amazonas;108461bd-6c3c-41de-adc2-afc44dbf731f;855;(29) 4390-5790
Paulo Pereira;Aracaju;Rio Grande do Norte;0d8ca3ed-689f-4ef1-a152-ab1fbd131279;128;(86) 4992-9196
Théo Santos;Maceió;Mato Grosso do Sul;aee38dd9-1485-4fc7-b420-1016114b168d;248;(56) 83280-6535
Eduardo Silva;São Luís;Amapá;8771f375-cbfc-46be-9997-6a592d1b0bc8;545;(51) 22756-2885
Isis Reis;Aracaju;Mato Grosso;fd4edb05-77ff-4050-920b-f4dea1cb220d;739;(54) 39399-6612
Célia Reis;Belém;Rio Grande do Norte;d2eb730b-b810-4ec3-a515-4e01101fb080;196;(99) 3879-3309
Alice Nogueira;Rio Branco;Minas Gerais;1aca93a3-066e-4ced-b76b-d944eb4d4d97;906;(89) 39447-7776
Dra. Norberto Moraes;Rio de Janeiro;Sergipe;7c596053-2005-4d31-a2fb-1801d57c4d55;634;(43) 7868-2962
Pablo Xavier;São Paulo;Paraná;a9fb09db-221c-452d-a784-8fc1bceb4e45;434;(56) 9495-5495
Samuel Carvalho;João Pessoa;Mato Grosso do Sul;b8635c6e-39b8-4dde-8345-588f353671f4;526;(19) 33261-4636
Washington Moraes;Fortaleza;São Paulo;b51c6442-9037-45e3-8dd3-e1428473b43e;809;(80) 5780-0561
Núbia Nogueira;Cuiabá;Acre;c6208c13-317b-42e3-aaec-3f43713e686c;126;(31) 3808-9492
